ID,bug_type,species,area_ratio,mask_pixels,total_pixels,roundness,ellipse_fit_quality,vertical_symmetry,horizontal_symmetry,min_R,max_R,mean_R,std_R,med_R,min_G,max_G,mean_G,std_G,med_G,min_B,max_B,mean_B,std_B,med_B,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,edge_density
59,Bee,Anthidium manicatum,0.0114715,275316,24000000,0.21083035003434938,0.6099960118686195,0.29988668555240794,0.3730101735487732,3,255,84.08003167269611,57.53349456179204,74.0,0,255,68.2764568713769,51.72035802733615,60.0,0,255,62.41357930523471,54.71550666708135,43.0,0.022483255604469045,0.040110273285969576,0.03962719202661669,0.13590201804471952,0.24518008397623095,0.19166702988565867,0.08184050327623531,0.06483459007104564,0.10690261372386639,0.07145244010518823,0.4207092940475672
60,Bee,Anthidium manicatum (+Apis mellifera),0.007962833333333334,191108,24000000,0.22448700357233564,0.8138152648585357,0.4927863397411362,0.5349670289069339,6,255,107.65947527052766,54.976860601758226,104.0,6,255,85.07537099441154,51.04521187023133,78.0,0,255,68.8714130230027,46.31843397196173,57.0,0.01660840990434728,0.028292902442597904,0.03319588923540616,0.14412269502061661,0.31698306716620966,0.21938380392238943,0.07648554743914436,0.04800426983695084,0.06483245076082633,0.05209096427151139,0.46316219101241185
61,Bee,Anthidium manicatum,0.016996833333333333,407924,24000000,0.18791593984641247,0.5956082732959577,0.176645013903151,0.29576945098288693,4,211,75.80724840901736,49.46692969852889,70.0,3,193,52.755802551455666,34.12138298515471,47.0,3,240,69.63907247428442,46.39927561159466,58.0,0.017326756944921112,0.043910140124140774,0.031054804326296075,0.13413528010119533,0.19068012669026582,0.20199596003177062,0.09865072905737343,0.07240319275159099,0.1259670919092772,0.08387591806316863,0.17066659475784704
62,Bee,Anthidium manicatum,0.0200545,481308,24000000,0.16281981134480286,0.6633257115406405,0.3885193027804543,0.4463422842993485,3,193,59.279951714910204,40.58584645452308,49.0,0,182,40.5533088999144,31.240178397912853,33.0,0,208,49.027884431590586,32.39865906228563,42.0,0.01457694449292345,0.03785725564503395,0.02744812053820007,0.144317152426305,0.20709400217739993,0.2212699560364673,0.07792930929882737,0.06477764757701929,0.13544549436119907,0.06928411744662462,0.21492266906014443
63,Bee,Anthidium manicatum,0.013184833333333333,316436,24000000,0.36512846169483415,0.8761246675242429,0.26283442947449076,0.3079326764102903,0,255,73.0190085830942,65.25463976448916,46.0,0,255,57.99138530382131,58.797617514820814,33.0,0,255,59.9767662339304,54.731540009823576,41.0,0.019981923674929528,0.039511939223097245,0.04012817757777244,0.1544324918782945,0.24806279942863643,0.19194402659621534,0.07494406451857563,0.06005321771227041,0.10200798897723394,0.06893337041297451,0.45035014979332316
64,Bee,Anthidium manicatum,0.02632075,631698,24000000,0.19928030725167906,0.7112262306959852,0.5148051873309417,0.5099857295498713,1,187,67.26484174399792,44.36605732289278,69.0,0,185,50.05345592355841,35.2794171479545,41.0,0,196,55.19816431269373,35.77181740908694,49.0,0.020180529303559614,0.042048573843830435,0.035854158157853915,0.13904745622116899,0.2139962450411431,0.19489534556069515,0.08984514752302525,0.06821614125737299,0.11840309768275346,0.07751330540859715,0.2992569234032718
65,Bee,Anthidium manicatum,0.024412833333333335,585908,24000000,0.18669668651383206,0.7482304849705964,0.4185810025567521,0.38438564738461245,2,202,59.47885162858333,41.52924318853662,51.0,0,177,39.97087426694976,31.198525113432456,31.0,0,225,52.611186397864515,38.92540580006507,43.0,0.018352710664472922,0.041069587716842916,0.03447810919120408,0.1451780825658636,0.22128559432538897,0.20204366555841533,0.0840166032892536,0.06475590024372427,0.11423465800091481,0.07458508844391952,0.28361790588283486
66,Bee,Anthidium manicatum,0.024656666666666667,591760,24000000,0.1482410589762293,0.5958886437175522,0.5092684220728211,0.3847577850211717,0,255,91.45933148573747,66.04640040410699,93.0,0,255,72.9335169663377,58.18152926965298,66.0,0,255,70.81611802081925,59.954408305061946,57.0,0.026372177909963497,0.04541706097066378,0.04498952277950521,0.14703258077599027,0.23676828443963768,0.17514701906178182,0.0822360416385021,0.0631843990807084,0.09544916858185751,0.08340374476138976,0.4518250642152224
67,Bee,Anthidium manicatum,0.017510333333333333,420248,24000000,0.17516201692756145,0.41068351993519436,0.4542459685791404,0.35494812321461966,0,255,110.33575888522968,59.10087198833934,99.0,0,255,89.91863375911366,54.383227652754954,85.0,0,255,88.1391178542194,55.414982527553725,74.0,0.023731225371685292,0.044214368658506406,0.04893539053130532,0.1602077820715387,0.290533208962327,0.16709181245359883,0.07683558279872837,0.056026441529763375,0.060469056366716796,0.07195513125582989,0.6237079058079991
68,Bee,Anthidium manicatum,0.0161465,387516,24000000,0.2550865726949683,0.6210961007409753,0.37633721178024976,0.4559075471131015,5,255,109.28607334922945,59.923689298199605,104.0,4,255,92.61858091020758,54.366568721531756,88.0,4,255,84.73291683440168,52.80507302480723,74.0,0.025681520246905933,0.03952094881243613,0.045672952858720674,0.15081441798532189,0.2537185561370369,0.18798707666264103,0.0837281557406662,0.05696797035477245,0.07949091134301552,0.07641748985848326,0.48372196244800214
69,Bee,Xylocopa,0.017729,425496,24000000,0.26834771793480694,0.7868980543323234,0.5840838101762054,0.5937851160421318,0,232,63.17977607310057,46.06679906450284,52.0,1,253,61.18455167616147,41.134045869262714,56.0,0,255,54.62972154849869,44.47146614823877,48.0,0.021156485607385263,0.03607319457762235,0.03682055765506609,0.1314066407204768,0.23543817098163086,0.20466937409517363,0.08055069847895162,0.06131667512738075,0.1259330287476263,0.06663517400868633,0.3612795419933442
70,Bee,Xylocopa,0.015266166666666667,366388,24000000,0.28379395247939354,0.8464836505672366,0.4046680672913248,0.7758325699523554,0,255,50.69719805233796,37.87117693518929,40.0,0,255,48.74256525868751,34.63127780344889,41.0,0,255,44.75581896787013,37.399605135251626,39.0,0.01891983361900499,0.03575444610631352,0.03944725263927858,0.14558337063440943,0.254356037861502,0.20374302651833576,0.08413212223107744,0.06010568031704095,0.0961330611264561,0.06182516894658122,0.43091476795091543
71,Other,Eristalis,0.006874666666666667,164992,24000000,0.2880169075280983,0.7193595651221797,0.6259854935351624,0.4952512143841079,6,255,99.34523492048099,50.06103383541019,93.0,4,255,73.5363047905353,45.85563568344358,66.0,0,255,54.45639182505818,42.749782532881866,44.0,0.015837131497284718,0.03212276958882855,0.031268182699767263,0.1507163983708301,0.26835846586501166,0.22453815942591157,0.07529455973622963,0.0557239138867339,0.08876187936384794,0.05737853956555469,0.3422772013188518
72,Other,Eristalis,0.0073725,176940,24000000,0.21944994493230408,0.7522889651576044,0.624256444150694,0.36652198761217775,7,255,128.65015824573302,60.846879786319434,137.0,0,255,115.84637730304058,63.483965013848746,123.0,0,255,74.54777325647112,48.48574799265993,70.0,0.023132135187069063,0.04854753023623827,0.037351644625296714,0.13397761953204476,0.2533966316265401,0.19023962925285406,0.0741550808183565,0.06370521080592291,0.09876229230247542,0.07673222561320221,0.4740250932519498
73,Other,Eristalis,0.018310166666666666,439444,24000000,0.2381585091520379,0.7317319929796109,0.5178783608278759,0.34495127564761763,5,255,135.72293625581418,56.91482763043282,142.0,0,255,118.43931877554364,61.89142409699763,125.0,0,255,91.79726654590802,60.60547157580654,87.0,0.030725189102593278,0.04974012615941963,0.0491052329762154,0.14293061231920337,0.23808039249597218,0.1727296310792729,0.07942081357351563,0.06431536213943073,0.08307770728465971,0.08987493286971719,0.5536587141933899
74,Other,Eristalis,0.016965333333333332,407168,24000000,0.28908219419763076,0.6184022679153262,0.3775967303189834,0.3143609740980812,6,255,128.26827255580005,47.53618934992456,130.0,3,255,108.82296005580007,53.56727055160387,108.0,1,255,76.27223406554542,45.67928054050975,69.0,0.024208680446400503,0.043488191606413075,0.040617140836215024,0.1438840969820811,0.2265526760452688,0.19907753065073877,0.08610450723043069,0.06325644451430368,0.08987936183590066,0.08293136985224772,0.3260595135177617
75,Bee,Macropis fulvipes ?,0.00476125,114270,24000000,0.2015109342089393,0.887075157523772,0.3283811118086071,0.30640569801872664,12,255,105.55332108164873,59.65607774506151,90.0,6,255,81.65403868031855,54.494725307105824,67.0,2,255,78.60267786820688,53.323136286219366,65.0,0.025115953443598495,0.03637000087512033,0.05018815087074473,0.15496630786733176,0.2928765205215717,0.18238382777631926,0.08189376039205391,0.05049444298591056,0.0574604008051107,0.06825063446223856,0.6210553951168286
76,Other,Eristalis,0.013378,321072,24000000,0.364756905332075,0.8306604809980294,0.5689294579855749,0.4634359787780999,5,255,110.83375068520456,61.554675023247064,111.0,0,255,90.53487068321124,58.38615622612765,96.0,0,255,64.45392933672198,49.203196265409794,60.0,0.03065667513828674,0.049421936512682514,0.047310260626899886,0.13377061842826532,0.22720448995863857,0.17257811332037673,0.08062054617032939,0.07001544824836797,0.10379291872228036,0.08462899287387253,0.5234215378482086
77,Bee,Macropis fulvipes ?,0.007123375,170961,24000000,0.1926390840426493,0.505986438590561,0.45521015985427554,0.1959747318936389,0,255,84.87350331362124,56.43332910992632,74.0,0,255,68.95140997069507,53.60675619955159,57.0,0,255,67.02446756862676,53.4191565666186,52.0,0.033335088119512635,0.05074256701820883,0.05529331250987067,0.14558876000959284,0.2556021548774282,0.15483063388726084,0.07661981387567925,0.06641865688665836,0.07473634337655957,0.08683266943922884,0.6375898596755986
78,Other,Vespula germanica,0.019386833333333332,465284,24000000,0.12669579781032939,0.5345438456726972,0.3072419140949855,0.25670916162489194,0,255,84.15991308534143,60.52150962836234,72.0,1,255,73.16555909938876,57.559225680650094,55.0,0,255,44.343848058390144,40.83407674502841,30.0,0.021664187893845478,0.03838945676189166,0.035967280198760325,0.13850465522132718,0.23975464447520226,0.18650544613612333,0.07151975997455318,0.06496247453168387,0.13382364319426415,0.06890845161234858,0.3845156936408731
79,Other,Vespula germanica,0.012790333333333334,306968,24000000,0.13936321304395438,0.6260614548331261,0.4676590958045138,0.2737789949790448,4,255,85.31110408902556,60.530344353891365,86.0,3,255,65.12718263792969,48.82967500486502,59.0,0,255,44.00724179719059,44.88349078717169,26.0,0.017389434729352896,0.03325428057647703,0.02854043418206458,0.12657345391050534,0.22000338797529384,0.210660394568815,0.0746103828412082,0.06430963488050871,0.16178233561804486,0.06287626071772953,0.2672200359646608
80,Other,Vespula germanica,0.012707,304968,24000000,0.16993594063860037,0.7906366969551589,0.3298878170151469,0.4464290795951471,2,255,76.4423939560872,57.97136115149376,70.0,0,255,59.143382256499045,49.17503235619132,46.0,0,255,43.44553854830671,48.38407487797402,21.0,0.01967419532541119,0.03739080821594397,0.031252459274415674,0.13163020382466356,0.20708730096272396,0.19461386112641327,0.06589871724246478,0.06777760289604155,0.1788548306707589,0.06582002046116314,0.33361533013299755
81,Other,Vespula germanica,0.015636166666666666,375268,24000000,0.14393025434228712,0.8048364210000806,0.6130890457480376,0.520889739141713,3,255,88.10591630514726,60.11675446258074,87.0,2,255,68.73323331592356,52.76957913598319,58.0,0,255,48.52152594945479,49.50401447955212,25.0,0.01776330515791381,0.036272743745803,0.029525565729025656,0.13414946118507307,0.21595233273287356,0.21071607491179636,0.06958227186970378,0.0643060426148779,0.15528902011362547,0.06644318193930737,0.27127812656554784
82,Other,Aeshnidae,0.04024433333333333,965864,24000000,0.07403781256313688,0.17997569457231416,0.10351162620649312,0.14901190096644792,0,255,112.94482970687385,56.71495982213772,116.0,0,255,96.30270307206811,53.95494139550035,96.0,0,243,75.13899782992223,50.73854161327515,65.0,0.02273715554156693,0.0411569330671813,0.03786765010394838,0.14058811592522344,0.2744185516801537,0.19427786934806557,0.07432619913362544,0.0587846736186461,0.08441354062269636,0.07142931095889277,0.4475454101198512
83,Other,Papilio machaon,0.18745783333333332,4498988,24000000,0.3799026485581026,0.8630662316465654,0.6899664034233649,0.4511787835096106,1,255,93.76569486293361,78.5587675342281,66.0,0,242,83.5069122211484,72.62943819410299,54.0,0,234,61.49863658227139,53.19102758397679,40.0,0.010892005046468228,0.02697628888985701,0.019789561563622753,0.12590253630371986,0.22695837374982997,0.21392722096613728,0.059994380958562236,0.06594838661494541,0.2032777148994396,0.04633353100741767,0.2738480298235959
84,Bumblebee,Bombus hortorum,0.015821865720477002,241006,15232464,0.44837845062687687,0.8464439536326582,0.5038437538999126,0.46921731072867706,3,255,100.18287096586808,69.51829678158431,95.0,1,243,84.79046579753201,65.67095152522523,69.0,0,255,82.13378505099458,66.8795716506481,66.0,0.025493141249595445,0.04438478710073608,0.04133921977046215,0.14580549861829167,0.21502369235620689,0.18411159888135564,0.07367451432744412,0.06694854070023153,0.12685161365277214,0.07636739334290432,0.40562890550442726
85,Bumblebee,Bombus hortorum x2,0.05283633333333333,1268072,24000000,0.20298543497550442,0.8254114195485986,0.6384236911949588,0.5942870433815071,4,233,77.69553858140547,52.77881863652352,75.0,0,174,22.564004252124484,25.33270898989938,13.0,0,159,22.72829697367342,25.43445812575944,13.0,0.015794055858026988,0.044815278627711994,0.024910257461721416,0.12362152937688081,0.15377044836570794,0.2016328725813676,0.09621377965919917,0.0813873344731214,0.1707016636279328,0.08715277996832987,0.08380754405112643
86,Bumblebee,Bombus hortorum,0.0253965,609516,24000000,0.2823843704083884,0.8538859630487793,0.39874242702404994,0.35138083328899056,2,255,91.79119826222774,66.16599037677628,86.0,1,255,73.792719141089,58.68186080433406,61.0,0,255,61.99315850609336,55.982204886129935,45.0,0.01566160691433859,0.03397449779825304,0.02916412366533446,0.14518732896265232,0.2112003622546414,0.21805498132944828,0.06916143300586039,0.06615412884977588,0.15151858195683132,0.05992295526286431,0.270399792622343
87,Bumblebee,Bombus hortorum,0.025438333333333334,610520,24000000,0.48536058366190377,0.9374859397989468,0.7859190526894679,0.7606312110323508,0,255,67.63741073183516,64.11920735358866,44.0,0,255,52.78134868636572,59.016757562236094,27.0,0,255,37.9847687217454,54.78764322695573,18.0,0.019565288606433858,0.0404098145842888,0.031112821856777828,0.12613018410535282,0.17574362838236257,0.19616064993775797,0.08066566205857302,0.07924719910895629,0.17943883902247265,0.07152591233702417,0.2595787197798598
88,Bumblebee,Bombus hortorum x2,0.0432945,1039068,24000000,0.35783068498827336,0.8054442123219775,0.6261659425824141,0.4516137144070567,5,249,90.54806037718417,57.640511447935644,88.0,0,210,39.04691608248931,34.50137443299979,31.0,0,176,39.15233555455466,36.03608649438299,25.0,0.018894817278561172,0.04671494069685526,0.03147628451650902,0.13237920906042722,0.17342464593270124,0.20075683208413694,0.0949341140329603,0.07634822744998403,0.13592854365643056,0.08914238529143424,0.1276422717281256
89,Bumblebee,Bombus hortorum,0.019838166666666667,476116,24000000,0.355919269945813,0.7583373894479553,0.30146077981149816,0.6829952845195087,0,200,81.51463298859942,54.26400797878663,91.0,0,184,70.09355283166288,51.06557496605097,69.0,0,193,65.46795738853557,50.652295073106345,51.0,0.018245553604583756,0.0458501709667392,0.0313621050332272,0.1360697813137975,0.17112846449184652,0.21183493098320577,0.09002217946886894,0.07362701526518747,0.13558250510379824,0.08627729376874543,0.11139932285409437
90,Bumblebee,Bombus pascuorum,0.0197255,473412,24000000,0.24889280558763915,0.8610591767613675,0.7012685521256333,0.7226006462317701,1,255,81.16849171546137,49.59129829258736,74.0,1,255,59.108829096009394,42.399479161627994,50.0,0,255,57.07836725727274,44.602700205003934,45.0,0.02429596207954171,0.04225494917746065,0.0415367586795434,0.13583305873108412,0.23281412384983904,0.19148859766968307,0.08674896284842801,0.06606296418341741,0.10204008347908376,0.07692453930191884,0.38697160190278235
91,Bumblebee,Bombus hortorum,0.039453166666666664,946876,24000000,0.4564207260390018,0.9838533619339261,0.38291446130837625,0.36452406891821004,3,255,89.4987675260541,64.29633802438006,80.0,0,255,71.18484257706395,57.53409804531566,55.0,0,255,55.7479965697726,50.37184084880473,41.0,0.015290280881551543,0.03548511103882662,0.032732902724327155,0.15349105901934362,0.22279369209907104,0.21246815844946962,0.07565510161837453,0.06196376294256059,0.1267642225592369,0.06335570866723837,0.31098581018000243
92,Bumblebee,Bombus hortorum,0.034042916666666666,817030,24000000,0.2973603263294833,0.6850946463556848,0.36977091967435183,0.47121953678994205,2,230,81.0776030255927,53.409697245301096,84.0,2,215,68.28644480618827,48.60526503889549,66.0,0,255,71.70087634480986,57.075468764059096,62.0,0.018526859478844106,0.044552831597370966,0.03383107107450155,0.14400328017331065,0.1767303526186309,0.20504510238302143,0.08672141781819517,0.07028995263331823,0.13878192967210506,0.08151720255070194,0.1797620650404514
93,Bumblebee,Bombus hortorum,0.038795666666666666,931096,24000000,0.5510921974600385,0.8225714106461615,0.5176689964531609,0.6550816967904325,1,236,75.54917430640879,51.240017745944904,68.0,0,218,56.114034428243706,44.06745153207635,45.0,0,255,42.42026171307792,40.30506630148734,30.0,0.01965640492494866,0.046904937836699974,0.0342166650914621,0.1383423406394185,0.17757352625293202,0.19887315593665958,0.09355211492692483,0.07200009451227371,0.13254164984061795,0.08633911003806267,0.16638026583724985
94,Bumblebee,Bombus hortorum,0.0403435,968244,24000000,0.21660701430086823,0.6448159777942559,0.6261047820680848,0.5768357737427934,3,255,96.504565997827,61.53062994815627,92.0,0,255,83.50684331635414,61.6946069417265,68.0,0,255,44.77779877799398,38.59714770491172,37.0,0.01981731877501952,0.04123444090539161,0.03618509383998248,0.13552885429705736,0.20623623797307292,0.2052457851533291,0.0922463759135094,0.06863042786735575,0.11954011592119342,0.07533534935408844,0.28169139183924713
95,Bumblebee,Bombus hortorum,0.028906833333333333,693764,24000000,0.4179893910555286,0.9014187095770013,0.4069780647673438,0.38906152392241033,0,255,71.71341695446867,62.06717409062754,55.0,0,255,54.98213657670332,50.52922798857918,38.0,0,255,31.641768670614216,31.17620335523289,21.0,0.015398608172231478,0.038175806181929305,0.030067861693601858,0.14678334419197306,0.2153815995064604,0.20982639629614683,0.07868237613943646,0.06569957507163819,0.13350793641641825,0.06647649633016414,0.2633215329708662
96,Bumblebee,Bombus hortorum,0.0365135,876324,24000000,0.43497639553922535,0.8656886787669554,0.7814794636395423,0.5105752888165674,2,255,105.84271684901931,64.73697664056229,107.0,2,255,87.9574906084964,56.502852667666865,90.0,0,255,64.019556693643,50.846824559479096,53.0,0.01800589736216285,0.037520369178523014,0.037712079094033714,0.15397501380767845,0.2598342622135192,0.20485459715812873,0.08009024059594397,0.056176710896882885,0.08512833153034723,0.06670249816277998,0.3965268553639978
97,Bumblebee,Bombus hortorum,0.038646,927504,24000000,0.48829259622688964,0.9064965054224953,0.7982062606389373,0.5728831034927181,3,255,100.59977207645466,71.1289928934385,93.0,0,255,81.1874935310252,66.11335605476242,66.0,0,255,70.2089996377374,65.63988891007811,49.0,0.025098544049405716,0.04361598440545809,0.04580681053666615,0.14908938398109334,0.23837525229001708,0.17530813883282445,0.07505735824319895,0.06529675343718194,0.10548525936276286,0.07686651486139143,0.5449108575272991
98,Bumblebee,Bombus hortorum,0.026421166666666666,634108,24000000,0.20034095828104856,0.8470442140792993,0.43538689991126567,0.3726232119973678,0,174,53.36859809370013,50.0597273037601,29.0,0,170,49.71052722880014,51.0711290980852,21.0,0,196,40.645426331161254,45.36482638558493,14.0,0.012707614475767536,0.03265532054476525,0.01749701943517508,0.12185936780485343,0.12444252398645025,0.20994057794571272,0.05486289401805371,0.07907958896591748,0.28717663237177266,0.059778460451531915,0.11173806354753449
99,Bumblebee,Bombus hortorum,0.0363615,872676,24000000,0.42309912902974184,0.912820864865933,0.71683874217004,0.6442875123414454,0,255,60.03841173585615,44.533548857686455,53.0,0,255,44.70160288583621,37.34834650680289,31.0,0,255,34.32901787146662,32.72125957511559,21.0,0.02048870371134304,0.04342734302306927,0.027422548574728766,0.11973172173865215,0.1264088848553186,0.20008342156768377,0.0828039272307248,0.08764994110070633,0.20763605278476777,0.08434745541300552,0.09536529021079988
100,Bumblebee,Bombus hortorum,0.025340666666666668,608176,24000000,0.32164352231633464,0.9067415179252516,0.49975833259353514,0.5486092013729744,1,255,57.150882310383835,51.68615609291158,35.0,1,255,48.67015962484544,46.36411961900147,27.0,0,255,43.055350753729186,44.3313830106659,22.0,0.017271316197942702,0.041920430927889295,0.028312527952434823,0.13381652679487516,0.15749388334955672,0.20197113993317725,0.07653541080213623,0.07754663123832575,0.19081482991765542,0.07431730288600669,0.18132086764357686
101,Bumblebee,Bombus hortorum,0.0257145,617148,24000000,0.3000422586471186,0.8702615628072681,0.5789651431729332,0.6942699639813757,0,255,79.70279900445274,58.749182583365155,75.0,0,255,64.67220342608256,52.89373196272036,53.0,0,255,56.632629450310134,51.07557512996772,40.0,0.018703779320357515,0.037038117274948636,0.03220783345323974,0.1349416995599111,0.1848973017817444,0.19885505583749766,0.06766286206874202,0.07135727572640599,0.1896368456188791,0.06469922935827387,0.3028592817282078
102,Bumblebee,Bombus hortorum,0.026654166666666666,639700,24000000,0.31991550212047076,0.79681056785746,0.40093380987420724,0.42986465795679335,0,255,68.93065812099421,60.17033040059961,52.0,0,255,56.02605127403471,52.410673627679216,38.0,0,255,50.024087853681415,52.49578259827528,30.0,0.019903079568547758,0.039795216507738,0.030462716898546193,0.13568704080037516,0.16585118024073783,0.20378458652493356,0.07223229638893232,0.0731577301860247,0.18483351571048928,0.07429263717367517,0.21238705643270284
103,Bumblebee,Bombus hortorum,0.028225166666666666,677404,24000000,0.36987821534743387,0.7970684047921808,0.5183664320616846,0.47726757270713027,0,255,81.31879203547662,59.19534254199195,83.0,1,255,66.790238912082,52.096450959956506,59.0,0,255,58.255952134915056,50.06910933359936,45.0,0.02560953286369729,0.045566604271601585,0.03628558437800781,0.12527974443611198,0.14212050711244692,0.18835879327550473,0.08190533271135098,0.0793086548056994,0.18706709733039664,0.08849814881518267,0.1765977171673034
104,Bumblebee,Bombus hortorum,0.024927166666666667,598252,24000000,0.27596885058244036,0.7045992092851754,0.4767278830963665,0.36983779526116706,2,250,76.42868389909269,62.1324429509921,57.0,1,240,70.00845463115877,62.867982007312726,44.0,0,249,60.49168744943602,56.42238608004767,40.0,0.02043118953217039,0.0445314014829871,0.032763785160768374,0.1402569485768539,0.19366587993019663,0.19844981713391682,0.08108288814746963,0.0702496606781089,0.1378098192734834,0.08075861008404485,0.24125117843316862
105,Bumblebee,Bombus hortorum,0.023710833333333334,569060,24000000,0.5853949472192999,0.9334460938332868,0.8189373283938464,0.726417469866725,3,255,80.15438618071909,61.540598009130775,66.0,0,255,61.102969809861875,57.11019665722768,42.0,0,255,53.9687800934875,57.55921620406462,31.0,0.02154781569606017,0.04145081362246512,0.03807858573788353,0.13498225143218642,0.19981548518609638,0.19340842793378554,0.08629669982075704,0.07133166977120163,0.13770955611007626,0.07537869468948792,0.28965311214986117
106,Bumblebee,Bombus hortorum,0.0315595,757428,24000000,0.2850994391171172,0.811703033824494,0.5128288093954102,0.5900861562232337,0,255,68.10974772519633,45.03107665558895,65.0,0,255,51.90527416467308,37.106123036398074,48.0,0,255,40.52337119831852,30.689199803655633,36.0,0.020490396446923007,0.045741641449748356,0.038827452906414865,0.1449022217293261,0.21166500314221287,0.19408313397445037,0.08616000464730642,0.06540951747228779,0.1129321862936147,0.07978844193771553,0.302889515571117
107,Bumblebee,Bombus hortorum,0.021639,519336,24000000,0.37475899406315716,0.8060806382139225,0.6154937288473024,0.627930887478998,6,255,108.29329181878398,59.5003464282658,110.0,0,255,83.63727914105704,52.28753962568955,83.0,0,255,64.08316581172882,39.567561792791636,59.0,0.023843908375310013,0.04636304820000924,0.04564674892555109,0.15063273102577138,0.24345510420999122,0.18694640849084215,0.08699570220435325,0.05937581835266571,0.07648420290524824,0.08025632731025771,0.41102099604109865
108,Bumblebee,Bombus hortorum,0.0153065,367356,24000000,0.45595104221066446,0.9268950975800415,0.639777170710804,0.6792803006061493,1,255,71.41703143544682,45.57685407761529,70.0,0,255,54.89458726684742,39.86674625630141,47.0,0,255,52.619431831792596,43.66181756538147,41.0,0.01883459096897832,0.036931477912433716,0.033474340966256164,0.1447505961519616,0.19893237077929857,0.21247509228105707,0.072989144045558,0.07022615664369168,0.14822951033874499,0.06315671991201995,0.3031528000087109
109,Bumblebee,Bombus hortorum,0.03264966666666667,783592,24000000,0.18760763017071014,0.47952429259413026,0.3672580577618336,0.3910542722631314,3,220,81.8713922551532,50.862524895456765,81.0,0,209,65.75769915976682,48.814020867541814,56.0,0,255,46.88347634993721,35.73944444556945,43.0,0.01864363086912577,0.044463190027463274,0.03265219655126648,0.13245668664304894,0.19310431959489122,0.2016546876435696,0.09578709328323924,0.07339278604171559,0.12324270793984625,0.08460270140583365,0.16728220808788247
110,Bumblebee,Bombus hortorum,0.021689,520536,24000000,0.3369855458042602,0.8473634948268668,0.6512057250528159,0.5860283973678106,3,245,73.23347280495489,45.70299874990875,74.0,2,227,64.10663047320455,40.82381741221567,68.0,0,233,37.59503857562205,29.485109642262813,32.0,0.020213779642522325,0.04734350746153965,0.03567668710713572,0.144752716430756,0.18739530022899473,0.20406081423763198,0.09300605529684787,0.06754960271719919,0.11228041864539628,0.08772111823197627,0.18160319363118016
111,Bumblebee,Bombus hortorum,0.021688333333333334,520520,24000000,0.32642322113444033,0.8454096494959112,0.620559857280293,0.6396678490199909,2,255,76.99542957042956,55.974491364225216,68.0,1,255,64.80999577345732,52.97788769433801,49.0,0,255,57.728217935910244,51.09289777810475,40.0,0.018931068931068933,0.037792976254514714,0.03343003150695458,0.14461884269576578,0.2148313225236302,0.21188426957657727,0.07302505187120571,0.06693883040036887,0.13476523476523478,0.06378237147467916,0.32082532851763623
112,Bumblebee,Bombus hortorum,0.044359166666666665,1064620,24000000,0.5573656880892282,0.9200448847966876,0.6704218810799955,0.6154004891934378,0,255,73.91542804005185,59.90428842940012,63.0,0,255,57.91564783678683,51.99952187417639,47.0,0,255,57.842309932182374,54.86500518137295,45.0,0.017595010426255376,0.03694463752324773,0.031803836110537095,0.13429110856455825,0.19893107399823412,0.1949127388176063,0.06794537017903102,0.06756589205538126,0.18721891379083616,0.0627914185343127,0.3120108583344292
113,Bumblebee,Bombus hortorum,0.028797333333333335,691136,24000000,0.4850339642762421,0.9788543558394582,0.7922164135756369,0.6999690081120037,0,255,56.54241422816928,58.17161216692459,28.0,0,255,46.62733239188814,53.533163470563885,17.0,0,255,40.955591952958606,50.84805030270703,15.0,0.014191128808222984,0.030467230762107604,0.023417966941383463,0.11311087832206686,0.1368037549773127,0.17676115844059634,0.04700087971108436,0.07252118251689971,0.33655894064265207,0.04916687887767386,0.25137888924900453
114,Bumblebee,Bombus hortorum,0.018531333333333334,444752,24000000,0.27473911029061127,0.8899015918810991,0.4336849163163731,0.3962991567301474,1,255,59.9264219160341,50.24056610247846,40.0,0,255,48.01742094470627,43.60346811548293,29.0,0,255,41.47479719034428,41.18359986525607,23.0,0.01297801921070619,0.03053836744972479,0.026324783249991004,0.1396508616037702,0.20131893729539158,0.2128152318595532,0.06823353239558226,0.06905646292765406,0.18674452279022916,0.05233928121739756,0.2604710040651869
115,Bumblebee,Bombus hortorum,0.014578666666666667,349888,24000000,0.5589062245221718,0.9122524403712822,0.6777175737233277,0.5983335465126902,0,255,48.25757385220413,46.34631385495757,27.0,0,255,35.063826138650086,35.56704647731119,19.0,0,255,28.610703996707517,36.44290499427943,15.0,0.012746936162429121,0.03023253155295409,0.02388764404609475,0.13776408450704225,0.1837845253338211,0.22250262941284069,0.05982771629778672,0.07394366197183098,0.2041939134808853,0.05111635723431498,0.2014644686299616
116,Bumblebee,Bombus hortorum,0.028987666666666665,695704,24000000,0.4496681385353431,0.9741889168149364,0.5177186139253209,0.5077456547180443,0,255,44.072200246081664,41.98977782090206,29.0,0,255,34.127051159688605,36.92559199896569,18.0,0,255,23.378694099789566,29.635938111769455,14.0,0.013314570564492945,0.031073560019778526,0.02064239964122673,0.1133010590710992,0.1323077055759346,0.19449794740291848,0.06503915458298357,0.08211969458275359,0.2910878764532042,0.05661603210560813,0.16592688844681072
